Customer ID,Gender_x,Age_x,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level,Transaction ID,Date,Product Category,Quantity,Price per Unit,Total Amount
119,Female,32,New York,Gold,1262.7284619331567,14,4.7,True,29,Satisfied,119,2023-03-13,Clothing,2,45.63328100266491,91.26656200532982
120,Male,34,Los Angeles,Silver,754.0630742422908,11,4.0,False,16,Neutral,120,2023-05-07,Beauty,1,52.22272805782655,52.22272805782655
121,Female,43,Chicago,Bronze,483.6844326853644,10,3.3,True,41,Unsatisfied,121,2023-10-15,Electronics,3,50.560646709320956,151.68194012796286
122,Male,30,San Francisco,Gold,1329.017915801925,20,4.8,False,13,Satisfied,122,2023-10-03,Electronics,3,32.89820270740515,98.69460812221544
123,Male,27,Miami,Silver,703.1603613451699,13,4.1,True,54,Unsatisfied,123,2023-05-15,Electronics,1,32.387856105675986,32.387856105675986
124,Female,37,Houston,Bronze,430.308939317225,7,3.4,False,23,Neutral,124,2023-10-27,Clothing,3,542.8715912364913,1628.6147737094739
125,Female,31,New York,Gold,1077.9349302224111,15,4.6,True,27,Satisfied,125,2023-08-08,Clothing,1,50.26517778067704,50.26517778067704
126,Male,35,Los Angeles,Silver,802.8441274230006,12,4.3,False,13,Neutral,126,2023-10-26,Clothing,3,29.96964565679348,89.90893697038044
127,Female,41,Chicago,Bronze,504.05453656329706,9,3.6,True,39,Unsatisfied,127,2023-07-24,Clothing,2,24.048424684627754,48.09684936925551
128,Male,28,San Francisco,Gold,1600.0602378810886,21,4.9,False,10,Satisfied,128,2023-07-05,Beauty,1,536.1701965517364,536.1701965517364
129,Male,32,Miami,Silver,707.9858126284154,10,3.8,True,33,Unsatisfied,129,2023-04-23,Beauty,2,281.18879794833657,562.3775958966731
130,Female,36,Houston,Bronze,427.7677075054915,8,3.1,False,19,Neutral,130,2023-03-12,Clothing,1,512.9817644617716,512.9817644617716
131,Female,30,New York,Gold,1263.4124900932404,16,4.5,True,20,Satisfied,131,2023-09-18,Beauty,2,299.7348234462633,599.4696468925266
132,Male,33,Los Angeles,Silver,779.5912518882195,13,4.2,False,14,Satisfied,132,2023-09-10,Electronics,3,54.20308787564308,162.60926362692925
133,Female,42,Chicago,Bronze,537.5272251436717,9,3.5,True,37,Unsatisfied,133,2023-02-16,Electronics,3,315.92303869942396,947.7691160982719
134,Male,29,San Francisco,Gold,1482.7934472354978,18,4.7,False,10,Satisfied,134,2023-01-25,Electronics,1,46.12593436809884,46.12593436809884
135,Male,26,Miami,Silver,644.5181025699871,12,3.9,True,47,Unsatisfied,135,2023-02-26,Clothing,1,27.331509531626086,27.331509531626086
136,Female,38,Houston,Bronze,465.9222298810607,8,3.2,False,24,Neutral,136,2023-03-20,Electronics,2,283.765970895103,567.531941790206
137,Female,32,New York,Gold,1273.4384077424475,14,4.4,True,22,Satisfied,137,2023-11-18,Beauty,2,548.3571400177011,1096.7142800354022
138,Male,34,Los Angeles,Silver,756.3735977980463,11,4.1,False,17,Neutral,138,2023-03-23,Clothing,4,50.77053021168945,203.0821208467578
139,Female,43,Chicago,Bronze,549.5407627770882,10,3.3,True,40,Unsatisfied,139,2023-12-15,Beauty,4,474.92345503356137,1899.6938201342455
140,Male,30,San Francisco,Gold,1356.5064303799215,20,4.8,False,12,Satisfied,140,2023-08-05,Electronics,1,32.62179883876259,32.62179883876259
141,Male,27,Miami,Silver,663.927021889559,13,4.0,True,53,Unsatisfied,141,2023-11-02,Electronics,1,52.36384300939314,52.36384300939314
142,Female,37,Houston,Bronze,416.56974128330626,7,3.1,False,21,Neutral,142,2023-02-02,Electronics,4,284.67558929774515,1138.7023571909806
143,Female,31,New York,Gold,1018.2277365878165,15,4.5,True,26,Satisfied,143,2023-07-17,Clothing,1,50.47883673784186,50.47883673784186
144,Male,35,Los Angeles,Silver,838.1823934032575,12,4.3,False,12,Neutral,144,2023-07-15,Beauty,3,502.43684383243425,1507.3105314973027
145,Female,41,Chicago,Bronze,460.8787096994294,9,3.6,True,38,Unsatisfied,145,2023-11-02,Clothing,3,27.382051416464776,82.14615424939433
146,Male,28,San Francisco,Gold,1561.9666787797794,21,4.9,False,9,Satisfied,146,2023-08-28,Clothing,3,47.502709237637454,142.50812771291237
147,Male,32,Miami,Silver,735.2143232752264,10,3.8,True,32,Unsatisfied,147,2023-09-28,Electronics,1,272.29244216603263,272.29244216603263
148,Female,36,Houston,Bronze,502.43320811416163,8,3.0,False,18,Neutral,148,2023-05-09,Clothing,2,29.33390331178578,58.66780662357156
149,Female,30,New York,Gold,1283.251205915353,16,4.7,True,19,Satisfied,149,2023-10-11,Clothing,3,23.504175885783305,70.51252765734992
150,Male,34,Los Angeles,Silver,790.8890212527527,11,4.0,False,15,Neutral,150,2023-01-06,Electronics,3,27.79225826840814,83.37677480522441
151,Female,43,Chicago,Bronze,531.5134721670258,10,3.3,True,39,Unsatisfied,151,2023-12-15,Clothing,1,46.25430710138181,46.25430710138181
152,Male,30,San Francisco,Gold,1517.6025900828017,20,4.8,False,13,Satisfied,152,2023-02-28,Electronics,4,501.31777676157117,2005.2711070462847
153,Male,27,Miami,Silver,664.1610514714112,13,4.1,True,54,Unsatisfied,153,2023-12-16,Electronics,1,534.9972798136539,534.9972798136539
154,Female,37,Houston,Bronze,471.33104355055104,7,3.4,False,23,Neutral,154,2023-10-02,Electronics,2,283.99800349227047,567.9960069845409
155,Female,31,New York,Gold,1249.1151177075913,15,4.6,True,27,Satisfied,155,2023-05-17,Electronics,4,468.4825300703781,1873.9301202815125
156,Male,35,Los Angeles,Silver,739.602074917503,12,4.3,False,13,Neutral,156,2023-11-25,Clothing,4,23.665420951421982,94.66168380568793
157,Female,41,Chicago,Bronze,504.76216200924495,9,3.6,True,39,Unsatisfied,157,2023-06-24,Electronics,4,472.39858208591573,1889.594328343663
158,Male,28,San Francisco,Gold,1513.912852586444,21,4.9,False,10,Satisfied,158,2023-02-27,Electronics,1,274.95491867162303,274.95491867162303
159,Male,32,Miami,Silver,681.2006019688076,10,3.8,True,33,Unsatisfied,159,2023-05-31,Clothing,4,48.039839058690006,192.15935623476003
160,Female,36,Houston,Bronze,484.9905673944981,8,3.1,False,19,Neutral,160,2023-08-11,Clothing,1,46.68830249894608,46.68830249894608
161,Female,30,New York,Gold,1261.1897352689455,16,4.5,True,20,Satisfied,161,2023-03-22,Beauty,1,540.295030284408,540.295030284408
162,Male,33,Los Angeles,Silver,854.8389087935882,13,4.2,False,14,Satisfied,162,2023-08-21,Clothing,1,32.85511810033427,32.85511810033427
163,Female,42,Chicago,Bronze,523.7254498305855,9,3.5,True,37,Unsatisfied,163,2023-01-02,Clothing,3,46.693839739126155,140.08151921737846
164,Male,29,San Francisco,Gold,1466.0733305985977,18,4.7,False,10,Satisfied,164,2023-05-15,Beauty,3,488.7515933754399,1466.2547801263197
165,Male,26,Miami,Silver,661.7912983354965,12,3.9,True,47,Unsatisfied,165,2023-09-14,Clothing,3,272.45383810363404,817.3615143109021
166,Female,38,Houston,Bronze,450.66355612152796,8,3.2,False,24,Neutral,166,2023-04-02,Clothing,3,526.6504127443832,1579.9512382331495
167,Female,32,New York,Gold,1048.7007913741436,14,4.4,True,22,Satisfied,167,2023-09-17,Clothing,3,48.898957894393135,146.6968736831794
168,Male,34,Los Angeles,Silver,725.7868571960885,11,4.1,False,17,Neutral,168,2023-02-24,Clothing,1,276.0798719762194,276.0798719762194
169,Female,43,Chicago,Bronze,496.30019040503083,10,3.3,True,40,Unsatisfied,169,2023-11-17,Beauty,2,514.8162498405068,1029.6324996810135
170,Male,30,San Francisco,Gold,1596.7332840480353,20,4.8,False,12,Satisfied,170,2023-06-02,Clothing,1,23.90832464105226,23.90832464105226
171,Male,27,Miami,Silver,671.5449938280483,13,4.0,True,53,Unsatisfied,171,2023-11-24,Clothing,3,320.14609315916414,960.4382794774924
172,Female,37,Houston,Bronze,447.6324665014538,7,3.1,False,21,,172,2023-09-17,Beauty,1,23.1591906505114,23.1591906505114
173,Female,31,New York,Gold,1018.2187173498113,15,4.5,True,26,Satisfied,173,2023-11-08,Electronics,3,32.322655747625134,96.9679672428754
174,Male,35,Los Angeles,Silver,871.0833952089622,12,4.3,False,12,Neutral,174,2023-04-12,Beauty,1,317.860132556612,317.860132556612
175,Female,41,Chicago,Bronze,441.8388395318679,9,3.6,True,38,Unsatisfied,175,2023-03-20,Electronics,4,26.879107183454586,107.51642873381834
176,Male,28,San Francisco,Gold,1582.7338807379665,21,4.9,False,9,Satisfied,176,2023-07-11,Beauty,2,50.55143243843332,101.10286487686663
177,Male,32,Miami,Silver,695.5811966298637,10,3.8,True,32,Unsatisfied,177,2023-03-24,Beauty,1,52.86360200232759,52.86360200232759
178,Female,36,Houston,Bronze,442.55599889964464,8,3.0,False,18,Neutral,178,2023-10-04,Clothing,1,30.654020374622625,30.654020374622625
179,Female,30,New York,Gold,1298.6294847897097,16,4.7,True,19,Satisfied,179,2023-09-29,Electronics,1,301.7518090667996,301.7518090667996
180,Male,34,Los Angeles,Silver,745.027401128781,11,4.0,False,15,Neutral,180,2023-01-01,Clothing,3,310.7336846648461,932.2010539945384
181,Female,43,Chicago,Bronze,471.80410660300544,10,3.3,True,39,Unsatisfied,181,2023-11-03,Electronics,3,326.57286379443445,979.7185913833034
182,Male,30,San Francisco,Gold,1354.3360105702254,20,4.8,False,13,Satisfied,182,2023-06-15,Beauty,3,28.06569490529023,84.19708471587069
183,Male,27,Miami,Silver,770.2156411881049,13,4.1,True,54,Unsatisfied,183,2023-09-08,Beauty,3,301.5811380067667,904.7434140203002
184,Female,37,Houston,Bronze,424.80658482227295,7,3.4,False,23,Neutral,184,2023-01-10,Electronics,4,45.54198714158894,182.16794856635576
185,Female,31,New York,Gold,1066.9069558501976,15,4.6,True,27,Satisfied,185,2023-02-27,Clothing,1,23.449589864143093,23.449589864143093
186,Male,35,Los Angeles,Silver,887.8996225422159,12,4.3,False,13,Neutral,186,2023-07-05,Clothing,4,52.32443452372079,209.29773809488316
187,Female,41,Chicago,Bronze,470.57527542647955,9,3.6,True,39,Unsatisfied,187,2023-06-07,Clothing,2,53.284468098441494,106.56893619688299
188,Male,28,San Francisco,Gold,1503.6669591841314,21,4.9,False,10,Satisfied,188,2023-05-03,Clothing,2,26.035279554303585,52.07055910860717
189,Male,32,Miami,Silver,630.1339904331126,10,3.8,True,33,Unsatisfied,189,2023-01-30,Beauty,1,46.52609787391907,46.52609787391907
190,Female,36,Houston,Bronze,494.7574848455411,8,3.1,False,19,Neutral,190,2023-05-04,Beauty,3,28.59191028439697,85.77573085319091
191,Female,30,New York,Gold,1130.4526948860268,16,4.5,True,20,Satisfied,191,2023-10-18,Beauty,1,24.127276423964425,24.127276423964425
192,Male,33,Los Angeles,Silver,824.4550987638063,13,4.2,False,14,Satisfied,192,2023-02-10,Beauty,2,48.90074777734769,97.80149555469538
193,Female,42,Chicago,Bronze,559.2938774295444,9,3.5,True,37,Unsatisfied,193,2023-02-13,Beauty,2,520.8922347957804,1041.7844695915608
194,Male,29,San Francisco,Gold,1350.842416660296,18,4.7,False,10,Satisfied,194,2023-09-06,Clothing,4,50.7544258918905,203.017703567562
195,Male,26,Miami,Silver,624.4621904485797,12,3.9,True,47,Unsatisfied,195,2023-02-05,Clothing,1,31.11862867073078,31.11862867073078
196,Female,38,Houston,Bronze,422.53072894748755,8,3.2,False,24,Neutral,196,2023-09-30,Clothing,3,289.08756148079357,867.2626844423808
197,Female,32,New York,Gold,1163.9437231178654,14,4.4,True,22,Satisfied,197,2023-03-06,Clothing,4,48.082085060759624,192.3283402430385
198,Male,34,Los Angeles,Silver,783.6656853237668,11,4.1,False,17,Neutral,198,2023-03-07,Beauty,2,312.175763538039,624.351527076078
199,Female,43,Chicago,Bronze,473.0958402207852,10,3.3,True,40,Unsatisfied,199,2023-12-04,Beauty,2,543.0900019594515,1086.180003918903
200,Male,30,San Francisco,Gold,1354.120752874298,20,4.8,False,12,Satisfied,200,2023-09-01,Beauty,2,45.808580325765476,91.61716065153095
201,Male,27,Miami,Silver,695.9017909256096,13,4.0,True,53,Unsatisfied,201,2023-10-09,Electronics,1,26.809524116722923,26.809524116722923
202,Female,37,Houston,Bronze,386.4974691649612,7,3.1,False,21,Neutral,202,2023-03-26,Clothing,4,275.52163445855723,1102.086537834229
203,Female,31,New York,Gold,1026.9553832873644,15,4.5,True,26,Satisfied,203,2023-05-16,Clothing,1,475.7197450137383,475.7197450137383
204,Male,35,Los Angeles,Silver,812.1384277632025,12,4.3,False,12,Neutral,204,2023-09-28,Beauty,1,26.994107641044334,26.994107641044334
205,Female,41,Chicago,Bronze,468.91655837023757,9,3.6,True,38,Unsatisfied,205,2023-11-07,Clothing,1,25.061803498326302,25.061803498326302
206,Male,28,San Francisco,Gold,1376.4304665558134,21,4.9,False,9,Satisfied,206,2023-08-05,Clothing,1,27.27743484542658,27.27743484542658
207,Male,32,Miami,Silver,649.8833381480488,10,3.8,True,32,Unsatisfied,207,2023-04-19,Beauty,2,26.48415313406321,52.96830626812642
208,Female,36,Houston,Bronze,494.09301731793215,8,3.0,False,18,Neutral,208,2023-10-04,Electronics,4,47.94066495124325,191.762659804973
209,Female,30,New York,Gold,1176.8756046633619,16,4.7,True,19,Satisfied,209,2023-12-20,Electronics,4,51.85014757324309,207.40059029297237
210,Male,34,Los Angeles,Silver,817.3110105153814,11,4.0,False,15,Neutral,210,2023-04-13,Electronics,3,49.25371667305199,147.76115001915596
211,Female,43,Chicago,Bronze,506.00546922379385,10,3.3,True,39,Unsatisfied,211,2024-01-01,Beauty,3,534.6127281134195,1603.8381843402585
212,Male,30,San Francisco,Gold,1483.237269360936,20,4.8,False,13,Satisfied,212,2023-06-09,Clothing,3,514.2463417277387,1542.7390251832162
213,Male,27,Miami,Silver,771.4547951889559,13,4.1,True,54,Unsatisfied,213,2023-07-24,Beauty,3,539.3714312402558,1618.1142937207674
214,Female,37,Houston,Bronze,451.5854303826098,7,3.4,False,23,Neutral,214,2023-12-10,Beauty,1,30.291458388989128,30.291458388989128
215,Female,31,New York,Gold,1242.4588289948742,15,4.6,True,27,Satisfied,215,2023-11-29,Clothing,3,522.2676756850328,1566.8030270550985
216,Male,35,Los Angeles,Silver,854.5518713048449,12,4.3,False,13,Neutral,216,2023-07-11,Electronics,1,45.72072408696201,45.72072408696201
217,Female,41,Chicago,Bronze,461.5146089436454,9,3.6,True,39,Unsatisfied,217,2023-08-13,Electronics,3,54.28917177496532,162.86751532489595
218,Male,28,San Francisco,Gold,1455.304134476901,21,4.9,False,10,Satisfied,218,2023-09-22,Beauty,3,27.201860708740657,81.60558212622198
219,Male,32,Miami,Silver,617.5495594461112,10,3.8,True,33,Unsatisfied,219,2023-08-20,Electronics,2,29.475149439760997,58.950298879521995
220,Female,36,Houston,Bronze,441.8059671254174,8,3.1,False,19,Neutral,220,2023-03-03,Beauty,1,504.6488696258207,504.6488696258207
221,Female,30,New York,Gold,1285.9182231607533,16,4.5,True,20,Satisfied,221,2023-05-07,Beauty,2,323.68668067431673,647.3733613486335
222,Male,33,Los Angeles,Silver,850.8946836184887,13,4.2,False,14,Satisfied,222,2023-04-26,Clothing,3,32.69256600488983,98.07769801466948
223,Female,42,Chicago,Bronze,545.6691879474201,9,3.5,True,37,Unsatisfied,223,2023-02-02,Clothing,1,23.883625376109794,23.883625376109794
224,Male,29,San Francisco,Gold,1295.033735930535,18,4.7,False,10,Satisfied,224,2023-06-23,Clothing,1,54.176982247829955,54.176982247829955
225,Male,26,Miami,Silver,695.7060558885588,12,3.9,True,47,Unsatisfied,225,2023-01-11,Beauty,4,24.001352795713903,96.00541118285561
226,Female,38,Houston,Bronze,482.7099891848988,8,3.2,False,24,Neutral,226,2023-10-29,Clothing,1,45.471808690622986,45.471808690622986
227,Female,32,New York,Gold,1097.5453759490956,14,4.4,True,22,Satisfied,227,2023-10-11,Electronics,1,48.10786911333446,48.10786911333446
228,Male,34,Los Angeles,Silver,741.1037150236679,11,4.1,False,17,Neutral,228,2023-04-28,Electronics,1,31.145512553404647,31.145512553404647
229,Female,43,Chicago,Bronze,483.84798055995753,10,3.3,True,40,Unsatisfied,229,2023-10-29,Beauty,3,28.387909455175244,85.16372836552573
230,Male,30,San Francisco,Gold,1497.2976605110762,20,4.8,False,12,Satisfied,230,2023-04-23,Beauty,1,23.247187713485033,23.247187713485033
231,Male,27,Miami,Silver,710.4446130558987,13,4.0,True,53,Unsatisfied,231,2023-01-04,Clothing,3,50.362998928741334,151.08899678622402
232,Female,37,Houston,Bronze,437.1135991319553,7,3.1,False,21,Neutral,232,2023-02-06,Beauty,1,24.024123363924115,24.024123363924115
233,Female,31,New York,Gold,1207.1067831545333,15,4.5,True,26,Satisfied,233,2023-12-29,Beauty,2,304.4090234156558,608.8180468313116
234,Male,35,Los Angeles,Silver,834.996093132843,12,4.3,False,12,Neutral,234,2023-11-20,Electronics,1,27.29326137199398,27.29326137199398
235,Female,41,Chicago,Bronze,442.86646750434994,9,3.6,True,38,Unsatisfied,235,2023-01-31,Electronics,1,515.2893519088963,515.2893519088963
236,Male,28,San Francisco,Gold,1472.4631303647277,21,4.9,False,9,Satisfied,236,2023-04-28,Clothing,1,25.223566151879456,25.223566151879456
237,Male,32,Miami,Silver,734.4637571051392,10,3.8,True,32,Unsatisfied,237,2023-02-04,Beauty,2,547.8488763423644,1095.6977526847288
238,Female,36,Houston,Bronze,493.5176442191425,8,3.0,False,18,Neutral,238,2023-01-17,Beauty,1,479.8393726850979,479.8393726850979
239,Female,30,New York,Gold,1210.5923316564233,16,4.7,True,19,Satisfied,239,2023-06-19,Electronics,3,466.81347955387173,1400.4404386616152
240,Male,34,Los Angeles,Silver,830.9828165625829,11,4.0,False,15,Neutral,240,2023-02-06,Beauty,1,318.4459039709663,318.4459039709663
241,Female,43,Chicago,Bronze,524.3300309320975,10,3.3,True,39,Unsatisfied,241,2023-09-21,Electronics,2,23.533909522955398,47.067819045910795
242,Male,30,San Francisco,Gold,1327.6825160896371,20,4.8,False,13,Satisfied,242,2023-05-02,Clothing,1,23.5335041264296,23.5335041264296
243,Male,27,Miami,Silver,672.4388676250704,13,4.1,True,54,Unsatisfied,243,2023-05-23,Electronics,3,287.3957574082044,862.1872722246133
244,Female,37,Houston,Bronze,399.74760330378217,7,3.4,False,23,,244,2023-12-09,Beauty,2,54.87944177858428,109.75888355716856
245,Female,31,New York,Gold,1049.5936275795002,15,4.5,True,26,Satisfied,245,2023-09-06,Clothing,3,27.22650788348662,81.67952365045986
246,Male,35,Los Angeles,Silver,748.8268249128865,12,4.3,False,12,Neutral,246,2023-04-20,Electronics,1,27.450146731628344,27.450146731628344
247,Female,41,Chicago,Bronze,498.0093580191874,9,3.6,True,38,Unsatisfied,247,2023-10-04,Electronics,1,32.69666062266076,32.69666062266076
248,Male,28,San Francisco,Gold,1563.8429966045085,21,4.9,False,9,Satisfied,248,2023-03-09,Clothing,3,326.44601956825807,979.3380587047742
249,Male,32,Miami,Silver,724.3551655968521,10,3.8,True,32,Unsatisfied,249,2023-10-20,Clothing,1,48.00037525977134,48.00037525977134
250,Female,36,Houston,Bronze,472.85346438805107,8,3.0,False,18,Neutral,250,2023-10-23,Electronics,1,48.275115669033916,48.275115669033916
251,Female,30,New York,Gold,1271.5667157904927,16,4.7,True,19,Satisfied,251,2023-08-31,Beauty,4,52.90695005416617,211.62780021666467
252,Male,34,Los Angeles,Silver,822.6431955367385,11,4.0,False,15,Neutral,252,2023-05-05,Electronics,1,289.0041220449064,289.0041220449064
253,Female,43,Chicago,Bronze,482.43711345483797,10,3.3,True,39,Unsatisfied,253,2023-08-31,Clothing,3,461.1969777899829,1383.5909333699487
254,Male,30,San Francisco,Gold,1374.0275371078685,20,4.8,False,13,Satisfied,254,2023-07-28,Electronics,1,464.17071965215194,464.17071965215194
255,Male,27,Miami,Silver,702.4980480144739,13,4.1,True,54,Unsatisfied,255,2023-04-08,Clothing,1,29.9430704591088,29.9430704591088
256,Female,37,Houston,Bronze,405.95079318903623,7,3.4,False,23,Neutral,256,2023-02-18,Clothing,2,472.9413755965745,945.882751193149
257,Female,31,New York,Gold,1149.5829348264554,15,4.6,True,27,Satisfied,257,2023-02-19,Beauty,3,492.2848333040023,1476.8544999120068
258,Male,35,Los Angeles,Silver,771.8556343987068,12,4.3,False,13,Neutral,258,2023-12-04,Clothing,1,54.054444704527285,54.054444704527285
259,Female,41,Chicago,Bronze,437.8346032353185,9,3.6,True,39,Unsatisfied,259,2023-08-09,Clothing,4,50.3282290274799,201.3129161099196
260,Male,28,San Francisco,Gold,1629.906035735717,21,4.9,False,10,Satisfied,260,2023-07-01,Beauty,2,29.102287685396963,58.204575370793926
261,Male,32,Miami,Silver,700.4488273459752,10,3.8,True,33,Unsatisfied,261,2023-08-05,Clothing,2,26.557574257675604,53.11514851535121
262,Female,36,Houston,Bronze,417.2702372813255,8,3.1,False,19,Neutral,262,2023-07-30,Beauty,3,32.77573294470574,98.32719883411721
263,Female,30,New York,Gold,1171.6060530028913,16,4.5,True,20,Satisfied,263,2023-08-28,Beauty,1,32.55607236631872,32.55607236631872
264,Male,33,Los Angeles,Silver,885.0577474429294,13,4.2,False,14,Satisfied,264,2023-01-28,Clothing,3,325.22181891384884,975.6654567415464
265,Female,42,Chicago,Bronze,518.6938187051044,9,3.5,True,37,Unsatisfied,265,2023-12-11,Clothing,2,274.0873466011871,548.1746932023742
266,Male,29,San Francisco,Gold,1499.2906321481632,18,4.7,False,10,Satisfied,266,2023-12-01,Electronics,2,30.59619718801454,61.19239437602908
267,Male,26,Miami,Silver,647.1663142526287,12,3.9,True,47,Unsatisfied,267,2023-11-27,Beauty,3,27.48043899369541,82.44131698108623
268,Female,38,Houston,Bronze,425.2290157870498,8,3.2,False,24,Neutral,268,2023-02-20,Electronics,1,32.03699462293177,32.03699462293177
269,Female,32,New York,Gold,1190.9545023913727,14,4.4,True,22,Satisfied,269,2023-02-01,Clothing,3,509.886209370543,1529.658628111629
270,Male,34,Los Angeles,Silver,804.6984188528992,11,4.1,False,17,Neutral,270,2023-07-26,Electronics,1,312.4999312281226,312.4999312281226
271,Female,43,Chicago,Bronze,536.154458668501,10,3.3,True,40,Unsatisfied,271,2023-06-23,Beauty,4,30.67828482629534,122.71313930518136
272,Male,30,San Francisco,Gold,1425.4748267703612,20,4.8,False,12,Satisfied,272,2023-02-25,Electronics,2,54.0433977680144,108.0867955360288
273,Male,27,Miami,Silver,740.7035703716449,13,4.0,True,53,Unsatisfied,273,2023-05-08,Beauty,1,45.139421366076135,45.139421366076135
274,Female,37,Houston,Bronze,442.9857583982366,7,3.4,False,23,Neutral,274,2023-04-09,Clothing,1,460.94543016798,460.94543016798
275,Female,31,New York,Gold,1188.3769879380773,15,4.5,True,27,Satisfied,275,2023-04-08,Clothing,2,505.32512468034616,1010.6502493606923
276,Male,35,Los Angeles,Silver,792.481358219637,12,4.3,False,12,Neutral,276,2023-10-02,Beauty,4,26.74364497965684,106.97457991862736
277,Female,41,Chicago,Bronze,462.90370018449556,9,3.6,True,38,Unsatisfied,277,2023-08-18,Clothing,4,27.09359139736773,108.37436558947093
278,Male,28,San Francisco,Gold,1359.2788241732678,21,4.9,False,9,Satisfied,278,2023-03-13,Clothing,3,22.577075449183543,67.73122634755063
279,Male,32,Miami,Silver,723.4983653880786,10,3.8,True,32,Unsatisfied,279,2023-08-05,Clothing,1,456.8232935056525,456.8232935056525
280,Female,36,Houston,Bronze,505.13510288310823,8,3.0,False,18,Neutral,280,2023-04-04,Clothing,2,500.9933742488286,1001.9867484976572
281,Female,30,New York,Gold,1119.5288232727448,16,4.7,True,19,Satisfied,281,2023-05-23,Beauty,3,538.3361315176347,1615.008394552904
282,Male,34,Los Angeles,Silver,821.0437262018476,11,4.0,False,15,Neutral,282,2023-08-25,Electronics,3,52.32099993598348,156.96299980795044
283,Female,43,Chicago,Bronze,473.5123509882648,10,3.3,True,39,Unsatisfied,283,2023-05-08,Electronics,1,504.39584274112116,504.39584274112116
284,Male,30,San Francisco,Gold,1371.3698117624815,20,4.8,False,13,Satisfied,284,2023-02-08,Clothing,4,48.27533116563687,193.10132466254748
285,Male,27,Miami,Silver,691.6915103576799,13,4.1,True,54,Unsatisfied,285,2023-08-15,Electronics,1,23.946963889261458,23.946963889261458
286,Female,37,Houston,Bronze,401.51749334673195,7,3.4,False,23,Neutral,286,2023-10-09,Electronics,1,27.148144434070865,27.148144434070865
287,Female,31,New York,Gold,1240.7550308970747,15,4.5,True,26,Satisfied,287,2023-02-20,Clothing,3,24.562071909713758,73.68621572914128
288,Male,35,Los Angeles,Silver,788.3365002311411,12,4.3,False,13,Neutral,288,2023-01-26,Clothing,4,27.907199207060852,111.62879682824341
289,Female,41,Chicago,Bronze,450.6738301414081,9,3.6,True,39,Unsatisfied,289,2023-11-30,Electronics,1,27.923625496243314,27.923625496243314
290,Male,28,San Francisco,Gold,1495.7386120398191,21,4.9,False,10,Satisfied,290,2023-10-04,Beauty,1,299.29937333088975,299.29937333088975
291,Male,32,Miami,Silver,680.1833447403667,10,3.8,True,33,Unsatisfied,291,2023-01-08,Clothing,2,319.4671024636541,638.9342049273082
292,Female,36,Houston,Bronze,418.8474102618971,8,3.1,False,19,Neutral,292,2023-02-17,Beauty,3,294.9798470430231,884.9395411290693
293,Female,30,New York,Gold,1270.2238737238613,16,4.5,True,20,Satisfied,293,2023-05-02,Electronics,3,27.88686576229508,83.66059728688523
294,Male,33,Los Angeles,Silver,897.3732603567428,13,4.2,False,14,Satisfied,294,2023-03-27,Clothing,3,32.23892726351566,96.71678179054699
295,Female,42,Chicago,Bronze,513.9426229960933,9,3.5,True,37,Unsatisfied,295,2023-07-28,Beauty,2,317.451442146033,634.902884292066
296,Male,29,San Francisco,Gold,1411.3679295763145,18,4.7,False,10,Satisfied,296,2023-09-06,Clothing,3,326.13100124309926,978.3930037292978
297,Male,26,Miami,Silver,671.5661032986169,12,3.9,True,47,Unsatisfied,297,2023-09-04,Electronics,1,488.58229246904534,488.58229246904534
298,Female,38,Houston,Bronze,483.486829569645,8,3.2,False,24,Neutral,298,2023-04-20,Beauty,4,272.17800393463165,1088.7120157385266
299,Female,32,New York,Gold,1071.2264498375596,14,4.4,True,22,Satisfied,299,2023-07-25,Electronics,1,531.3298279206949,531.3298279206949
300,Male,34,Los Angeles,Silver,844.1069298902947,11,4.1,False,17,Neutral,300,2023-01-31,Electronics,3,52.21002658239323,156.6300797471797
301,Male,36,San Francisco,Gold,1303.4322153671696,19,4.6,False,11,Satisfied,301,2023-03-26,Clothing,3,32.62748355719256,97.88245067157769
302,Female,29,Miami,Silver,729.8710864832161,14,4.0,True,50,Unsatisfied,302,2023-07-14,Beauty,2,328.3854690169887,656.7709380339774
303,Female,35,Houston,Bronze,471.4066866564699,7,3.3,False,21,Neutral,303,2023-01-02,Electronics,3,30.746713967107812,92.24014190132344
304,Male,31,New York,Gold,1090.3987852049547,17,4.8,True,18,Satisfied,304,2023-07-19,Electronics,1,31.11763936805858,31.11763936805858
305,Male,27,Los Angeles,Silver,824.4991492377463,11,4.2,False,16,Neutral,305,2023-05-16,Beauty,1,30.659387645439867,30.659387645439867
306,Female,42,Chicago,Bronze,522.5401348683476,10,3.5,True,35,Unsatisfied,306,2023-08-21,Electronics,1,51.89775318110234,51.89775318110234
307,Male,29,San Francisco,Gold,1272.8830647857026,18,4.7,False,9,Satisfied,307,2023-05-27,Electronics,2,24.820929174308347,49.641858348616694
308,Male,26,Miami,Silver,683.7690310109394,12,3.9,True,46,Unsatisfied,308,2023-08-05,Beauty,3,327.582990222735,982.7489706682051
309,Female,38,Houston,Bronze,491.83931670438216,8,3.2,False,25,Neutral,309,2023-12-23,Beauty,1,25.43555453144073,25.43555453144073
