Customer ID,Gender_x,Age_x,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level,Transaction ID,Date,Product Category,Quantity,Price per Unit,Total Amount,Product,Stock
409,Male,28,San Francisco,Gold,1583.94350731998,21,4.9,False,11,Satisfied,409,2023-12-18,Electronics,3,306.6113061143423,919.8339183430268,Sony WH-1000XM5 Headphones,13
410,Male,32,Miami,Silver,616.1137116451762,10,3.8,True,39,Unsatisfied,410,2023-11-21,Clothing,2,46.543938556980464,93.08787711396091,Adidas Essentials Hoodie,47
411,Female,36,Houston,Bronze,436.1157523145348,8,3.1,False,24,Neutral,411,2023-05-16,Electronics,3,47.61501823214919,142.84505469644756,Logitech MX Master 3S Mouse,43
412,Female,30,New York,Gold,1313.6536813443774,16,4.7,True,25,Satisfied,412,2023-09-16,Electronics,4,494.685207999434,1978.740831997736,Logitech MX Master 3S Mouse,135
413,Male,34,Los Angeles,Silver,782.308009600868,11,4.1,False,17,Neutral,413,2023-09-08,Beauty,2,25.02249963322009,50.04499926644018,L'Oréal Revitalift Serum 30ml,394
414,Female,43,Chicago,Bronze,495.3748432906356,10,3.3,True,46,Unsatisfied,414,2023-05-09,Beauty,4,24.675233988995743,98.70093595598296,Maybelline Lash Sensational Mascara,275
415,Male,30,San Francisco,Gold,1587.5361363816492,20,4.8,False,14,Satisfied,415,2023-01-27,Clothing,1,30.325380523556035,30.325380523556035,Adidas Essentials Hoodie,212
416,Male,27,Miami,Silver,709.9642733557262,13,4.1,True,61,Unsatisfied,416,2023-02-17,Electronics,3,488.7941652454467,1466.3824957363402,Samsung Galaxy S21 Ultra,385
417,Female,37,Houston,Bronze,481.7575478996183,7,3.4,False,30,Neutral,417,2023-11-21,Electronics,3,316.60068768303336,949.8020630491,Samsung Galaxy S21 Ultra,76
418,Female,31,New York,Gold,1092.0545886194027,15,4.5,True,34,Satisfied,418,2023-08-05,Electronics,1,543.1027821966396,543.1027821966396,Sony WH-1000XM5 Headphones,440
419,Male,35,Los Angeles,Silver,769.7456958108364,12,4.1,False,19,Neutral,419,2023-05-22,Clothing,2,29.2940803410444,58.5881606820888,Levi's 511 Slim Fit Jeans,227
420,Female,41,Chicago,Bronze,443.5823491961884,9,3.6,True,46,Unsatisfied,420,2023-01-23,Clothing,4,481.7986573120489,1927.1946292481955,Zara Pleated Midi Skirt,203
421,Male,28,San Francisco,Gold,1553.7161393489462,21,4.9,False,12,Satisfied,421,2023-01-02,Clothing,2,537.2266284428546,1074.4532568857092,Nike Dri-FIT Legend T-Shirt,498
422,Male,32,Miami,Silver,669.0814250466086,10,3.8,True,40,Unsatisfied,422,2023-06-20,Clothing,2,30.27500223107686,60.55000446215372,Zara Pleated Midi Skirt,473
423,Female,36,Houston,Bronze,505.3567504909235,8,3.0,False,26,Neutral,423,2023-03-08,Clothing,1,26.762453311892777,26.762453311892777,Levi's 511 Slim Fit Jeans,486
424,Female,30,New York,Gold,1224.0361730001791,16,4.5,True,27,Satisfied,424,2023-11-23,Beauty,4,270.93376547075985,1083.7350618830394,Maybelline Lash Sensational Mascara,265
425,Male,34,Los Angeles,Silver,831.6145390303368,11,4.2,False,18,Neutral,425,2023-05-15,Electronics,3,32.16050610650346,96.4815183195104,Sony WH-1000XM5 Headphones,493
426,Female,43,Chicago,Bronze,505.3211490178688,10,3.3,True,47,Unsatisfied,426,2023-03-24,Electronics,2,46.24869140705811,92.49738281411622,Apple MacBook Pro 14'' M2,75
427,Male,30,San Francisco,Gold,1364.6825105701612,19,4.6,False,14,Satisfied,427,2023-08-15,Electronics,1,23.87493697894666,23.87493697894666,Apple MacBook Pro 14'' M2,143
428,Male,27,Miami,Silver,656.5782835213688,13,4.1,True,62,Unsatisfied,428,2023-10-10,Electronics,3,52.15040925957175,156.45122777871526,Logitech MX Master 3S Mouse,321
429,Female,37,Houston,Bronze,459.3079391587697,7,3.4,False,31,Neutral,429,2023-12-28,Electronics,1,23.954252150166152,23.954252150166152,Apple MacBook Pro 14'' M2,19
430,Female,31,New York,Gold,1161.7928396002178,15,4.5,True,35,Satisfied,430,2023-08-07,Electronics,2,319.9624584466266,639.9249168932532,Sony WH-1000XM5 Headphones,246
431,Male,35,Los Angeles,Silver,881.352932992377,12,4.3,False,20,Neutral,431,2023-10-15,Electronics,4,290.24344122879285,1160.9737649151714,Samsung Galaxy S21 Ultra,404
432,Female,41,Chicago,Bronze,486.5983661495874,9,3.6,True,47,Unsatisfied,432,2023-01-05,Electronics,1,473.33060399065096,473.33060399065096,Sony WH-1000XM5 Headphones,194
433,Male,28,San Francisco,Gold,1601.9723180019323,21,4.9,False,11,Satisfied,433,2023-02-27,Beauty,3,54.83562486440466,164.50687459321398,Maybelline Lash Sensational Mascara,163
434,Male,32,Miami,Silver,651.1832926078143,10,3.8,True,41,Unsatisfied,434,2023-02-08,Electronics,2,24.54895674719946,49.09791349439892,Sony WH-1000XM5 Headphones,463
435,Female,36,Houston,Bronze,474.9285236739941,8,3.1,False,28,Neutral,435,2023-12-20,Beauty,2,321.7673448004286,643.5346896008572,Revlon Super Lustrous Lipstick,187
436,Female,30,New York,Gold,1275.5282621964582,16,4.7,True,28,Satisfied,436,2023-03-18,Clothing,4,30.632876511097425,122.5315060443897,Nike Dri-FIT Legend T-Shirt,498
437,Male,34,Los Angeles,Silver,840.2757783980633,11,4.1,False,19,Neutral,437,2023-10-07,Electronics,4,282.7867560364146,1131.1470241456584,Sony WH-1000XM5 Headphones,286
438,Female,43,Chicago,Bronze,479.6841342932665,10,3.3,True,48,Unsatisfied,438,2023-01-19,Clothing,1,30.65691677635559,30.65691677635559,Levi's 511 Slim Fit Jeans,102
439,Male,30,San Francisco,Gold,1513.9798117026792,20,4.8,False,15,Satisfied,439,2023-07-09,Clothing,3,23.808537121351115,71.42561136405334,Levi's 511 Slim Fit Jeans,192
440,Male,27,Miami,Silver,744.4431284464109,13,4.1,True,63,Unsatisfied,440,2023-10-26,Clothing,2,315.9655468777796,631.9310937555592,Levi's 511 Slim Fit Jeans,41
441,Female,37,Houston,Bronze,471.4974222455188,7,3.4,False,32,Neutral,441,2023-10-10,Beauty,4,286.2873703028821,1145.1494812115284,Maybelline Lash Sensational Mascara,374
442,Female,31,New York,Gold,1168.4623570768106,15,4.5,True,36,Satisfied,442,2023-03-17,Clothing,3,24.9075273033446,74.7225819100338,Levi's 511 Slim Fit Jeans,214
443,Male,35,Los Angeles,Silver,823.8148343168589,12,4.1,False,20,Neutral,443,2023-08-09,Clothing,1,304.4286997126748,304.4286997126748,Adidas Essentials Hoodie,50
444,Female,41,Chicago,Bronze,516.3093321354918,9,3.6,True,48,Unsatisfied,444,2023-03-07,Clothing,3,30.762235852719183,92.28670755815754,Adidas Essentials Hoodie,48
445,Male,28,San Francisco,Gold,1360.3884640218291,21,4.9,False,13,Satisfied,445,2023-01-22,Electronics,1,308.1406627754394,308.1406627754394,Sony WH-1000XM5 Headphones,236
446,Male,32,Miami,Silver,686.6580530033298,10,3.8,True,42,Unsatisfied,446,2023-06-07,Electronics,1,51.13949555695394,51.13949555695394,Samsung Galaxy S21 Ultra,112
447,Female,36,Houston,Bronze,449.2265147999856,8,3.0,False,27,Neutral,447,2023-07-06,Beauty,4,522.8221422477565,2091.288568991026,Maybelline Lash Sensational Mascara,448
448,Female,30,New York,Gold,1261.142089849114,16,4.5,True,28,Satisfied,448,2023-01-21,Beauty,2,32.6685965680078,65.3371931360156,Revlon Super Lustrous Lipstick,411
449,Male,34,Los Angeles,Silver,746.4332776029981,11,4.2,False,21,Neutral,449,2023-07-03,Electronics,3,50.62274888924316,151.8682466677295,Samsung Galaxy S21 Ultra,85
450,Female,43,Chicago,Bronze,519.1036125994831,10,3.3,True,49,Unsatisfied,450,2023-04-18,Beauty,2,26.52943582071433,53.05887164142866,Revlon Super Lustrous Lipstick,467
101,Female,29,New York,Gold,1060.7607159546444,14,4.6,True,25,Satisfied,101,2023-01-29,Clothing,1,305.1534742134828,305.1534742134828,Adidas Essentials Hoodie,281
102,Male,34,Los Angeles,Silver,819.239222782138,11,4.1,False,18,Neutral,102,2023-04-28,Beauty,1,25.86526554249824,25.86526554249824,Maybelline Lash Sensational Mascara,414
103,Female,43,Chicago,Bronze,473.3781829685611,9,3.4,True,42,Unsatisfied,103,2023-01-17,Clothing,1,23.642976390259644,23.642976390259644,Adidas Essentials Hoodie,348
104,Male,30,San Francisco,Gold,1383.2268657680777,19,4.7,False,12,Satisfied,104,2023-06-11,Beauty,2,525.4678493193304,1050.9356986386608,Neutrogena Hydro Boost Gel,196
105,Male,27,Miami,Silver,662.4048573064317,13,4.0,True,55,Unsatisfied,105,2023-07-25,Electronics,1,540.8026168270504,540.8026168270504,Sony WH-1000XM5 Headphones,469
106,Female,37,Houston,Bronze,477.8723417244318,8,3.1,False,22,Neutral,106,2023-05-18,Clothing,1,53.349236975738535,53.349236975738535,Zara Pleated Midi Skirt,244
107,Female,31,New York,Gold,1218.95636560472,15,4.5,True,28,Satisfied,107,2023-02-03,Clothing,4,298.32676681110826,1193.307067244433,Adidas Essentials Hoodie,489
108,Male,35,Los Angeles,Silver,778.9997729246832,12,4.2,False,14,Neutral,108,2023-04-19,Beauty,2,26.213865438000397,52.42773087600079,Maybelline Lash Sensational Mascara,182
109,Female,41,Chicago,Bronze,478.3466589607861,10,3.6,True,40,Unsatisfied,109,2023-10-18,Electronics,4,474.2131525572704,1896.8526102290812,Sony WH-1000XM5 Headphones,56
110,Male,28,San Francisco,Gold,1659.682780437513,21,4.8,False,9,Satisfied,110,2023-06-11,Clothing,2,289.9616253246012,579.9232506492024,Adidas Essentials Hoodie,249
111,Male,32,Miami,Silver,711.850993916364,11,3.8,True,34,Unsatisfied,111,2023-04-19,Electronics,2,488.55004780378806,977.100095607576,Samsung Galaxy S21 Ultra,246
112,Female,36,Houston,Bronze,431.288018740816,7,3.2,False,20,Neutral,112,2023-12-02,Clothing,3,482.1763731858857,1446.5291195576572,Levi's 511 Slim Fit Jeans,491
113,Female,30,New York,Gold,1223.0189915210829,16,4.3,True,21,Satisfied,113,2023-09-13,Electronics,2,26.60029220051774,53.20058440103548,Samsung Galaxy S21 Ultra,486
114,Male,33,Los Angeles,Silver,877.2144101119829,13,4.4,False,15,Satisfied,114,2023-07-22,Beauty,3,26.889512923854408,80.66853877156322,L'Oréal Revitalift Serum 30ml,174
115,Female,42,Chicago,Bronze,522.724659192723,9,3.5,True,38,Unsatisfied,115,2023-11-26,Clothing,2,525.4022390100793,1050.8044780201585,Levi's 511 Slim Fit Jeans,71
116,Male,29,San Francisco,Gold,1482.477450384229,18,4.9,False,11,Satisfied,116,2023-08-23,Clothing,1,31.027851196033705,31.027851196033705,Levi's 511 Slim Fit Jeans,304
117,Male,26,Miami,Silver,635.5549820670869,12,3.7,True,48,Unsatisfied,117,2023-03-15,Electronics,2,502.1867243210812,1004.3734486421624,Samsung Galaxy S21 Ultra,229
118,Female,38,Houston,Bronze,492.155203246695,8,3.0,False,25,Neutral,118,2023-05-16,Electronics,4,469.5616338265787,1878.2465353063149,Apple MacBook Pro 14'' M2,50
119,Female,32,New York,Gold,1284.2146554270887,14,4.7,True,29,Satisfied,119,2023-03-13,Clothing,3,48.30318850726727,144.90956552180182,Nike Dri-FIT Legend T-Shirt,353
120,Male,34,Los Angeles,Silver,757.4116409940048,11,4.0,False,16,Neutral,120,2023-05-07,Beauty,1,54.17658327843916,54.17658327843916,Revlon Super Lustrous Lipstick,122
121,Female,43,Chicago,Bronze,467.9197217201228,10,3.3,True,41,Unsatisfied,121,2023-10-15,Electronics,3,54.3450930798937,163.0352792396811,Sony WH-1000XM5 Headphones,482
122,Male,30,San Francisco,Gold,1584.677477080821,20,4.8,False,13,Satisfied,122,2023-10-03,Electronics,4,31.55847424186242,126.23389696744968,Sony WH-1000XM5 Headphones,495
123,Male,27,Miami,Silver,692.5109210321509,13,4.1,True,54,Unsatisfied,123,2023-05-15,Electronics,1,31.695748038801742,31.695748038801742,Logitech MX Master 3S Mouse,31
124,Female,37,Houston,Bronze,429.4622538618202,7,3.4,False,23,Neutral,124,2023-10-27,Clothing,3,507.10742660248286,1521.3222798074485,Nike Dri-FIT Legend T-Shirt,120
125,Female,31,New York,Gold,1242.4041736533004,15,4.6,True,27,Satisfied,125,2023-08-08,Clothing,1,54.37720613165549,54.37720613165549,Adidas Essentials Hoodie,244
126,Male,35,Los Angeles,Silver,812.630921784505,12,4.3,False,13,Neutral,126,2023-10-26,Clothing,2,30.77278009655532,61.54556019311063,Zara Pleated Midi Skirt,423
127,Female,41,Chicago,Bronze,530.1376999862653,9,3.6,True,39,Unsatisfied,127,2023-07-24,Clothing,1,27.44606332443848,27.44606332443848,Nike Dri-FIT Legend T-Shirt,154
128,Male,28,San Francisco,Gold,1589.582431454544,21,4.9,False,10,Satisfied,128,2023-07-05,Beauty,1,512.7300849894473,512.7300849894473,Revlon Super Lustrous Lipstick,317
129,Male,32,Miami,Silver,699.6563257327132,10,3.8,True,33,Unsatisfied,129,2023-04-23,Beauty,2,326.3514262260401,652.7028524520802,Revlon Super Lustrous Lipstick,471
130,Female,36,Houston,Bronze,431.6884280000913,8,3.1,False,19,Neutral,130,2023-03-12,Clothing,1,544.0636723796001,544.0636723796001,Nike Dri-FIT Legend T-Shirt,135
131,Female,30,New York,Gold,1280.6330332221216,16,4.5,True,20,Satisfied,131,2023-09-18,Beauty,2,280.2461862502882,560.4923725005764,Revlon Super Lustrous Lipstick,390
132,Male,33,Los Angeles,Silver,879.001316948174,13,4.2,False,14,Satisfied,132,2023-09-10,Electronics,4,48.79733184962426,195.18932739849703,Samsung Galaxy S21 Ultra,133
133,Female,42,Chicago,Bronze,519.8249555495929,9,3.5,True,37,Unsatisfied,133,2023-02-16,Electronics,2,272.2502157567682,544.5004315135365,Logitech MX Master 3S Mouse,84
134,Male,29,San Francisco,Gold,1372.0609270961593,18,4.7,False,10,Satisfied,134,2023-01-25,Electronics,1,46.98238981199738,46.98238981199738,Apple MacBook Pro 14'' M2,146
135,Male,26,Miami,Silver,626.3284199772897,12,3.9,True,47,Unsatisfied,135,2023-02-26,Clothing,1,25.53644728159505,25.53644728159505,Zara Pleated Midi Skirt,153
136,Female,38,Houston,Bronze,441.4122243175883,8,3.2,False,24,Neutral,136,2023-03-20,Electronics,1,307.92668251372737,307.92668251372737,Samsung Galaxy S21 Ultra,177
137,Female,32,New York,Gold,1148.6414688417156,14,4.4,True,22,Satisfied,137,2023-11-18,Beauty,2,514.1897569970627,1028.379513994125,Revlon Super Lustrous Lipstick,450
138,Male,34,Los Angeles,Silver,765.0725084192178,11,4.1,False,17,Neutral,138,2023-03-23,Clothing,3,53.61387704558217,160.8416311367465,Zara Pleated Midi Skirt,284
139,Female,43,Chicago,Bronze,535.529051285552,10,3.3,True,40,Unsatisfied,139,2023-12-15,Beauty,4,502.98225755503313,2011.9290302201323,Maybelline Lash Sensational Mascara,401
140,Male,30,San Francisco,Gold,1371.6400349374037,20,4.8,False,12,Satisfied,140,2023-08-05,Electronics,1,30.42207516617369,30.42207516617369,Samsung Galaxy S21 Ultra,269
141,Male,27,Miami,Silver,715.6854249625904,13,4.0,True,53,Unsatisfied,141,2023-11-02,Electronics,1,53.866722342411535,53.866722342411535,Apple MacBook Pro 14'' M2,481
142,Female,37,Houston,Bronze,454.8347547003619,7,3.1,False,21,Neutral,142,2023-02-02,Electronics,4,308.3148229618416,1233.2592918473665,Sony WH-1000XM5 Headphones,108
143,Female,31,New York,Gold,1150.877017844959,15,4.5,True,26,Satisfied,143,2023-07-17,Clothing,1,47.66647300453346,47.66647300453346,Adidas Essentials Hoodie,309
144,Male,35,Los Angeles,Silver,791.6837376363436,12,4.3,False,12,Neutral,144,2023-07-15,Beauty,3,461.0033676563591,1383.0101029690773,L'Oréal Revitalift Serum 30ml,340
145,Female,41,Chicago,Bronze,512.9662835062854,9,3.6,True,38,Unsatisfied,145,2023-11-02,Clothing,3,25.086614719314102,75.25984415794233,Levi's 511 Slim Fit Jeans,156
146,Male,28,San Francisco,Gold,1409.6709878394988,21,4.9,False,9,Satisfied,146,2023-08-28,Clothing,3,49.668436595570284,149.00530978671085,Adidas Essentials Hoodie,423
147,Male,32,Miami,Silver,634.7805901999429,10,3.8,True,32,Unsatisfied,147,2023-09-28,Electronics,1,315.05254689283925,315.05254689283925,Samsung Galaxy S21 Ultra,188
148,Female,36,Houston,Bronze,492.4009999964701,8,3.0,False,18,Neutral,148,2023-05-09,Clothing,2,28.54633970158139,57.09267940316278,Adidas Essentials Hoodie,444
149,Female,30,New York,Gold,1170.663996168542,16,4.7,True,19,Satisfied,149,2023-10-11,Clothing,3,27.323325562307016,81.96997668692104,Adidas Essentials Hoodie,101
150,Male,34,Los Angeles,Silver,733.211768306885,11,4.0,False,15,Neutral,150,2023-01-06,Electronics,3,28.03871841416271,84.11615524248813,Apple MacBook Pro 14'' M2,316
151,Female,43,Chicago,Bronze,519.6423764951227,10,3.3,True,39,Unsatisfied,151,2023-12-15,Clothing,1,47.59491986765515,47.59491986765515,Nike Dri-FIT Legend T-Shirt,452
152,Male,30,San Francisco,Gold,1570.716377388753,20,4.8,False,13,Satisfied,152,2023-02-28,Electronics,3,530.2831244142324,1590.849373242697,Apple MacBook Pro 14'' M2,31
153,Male,27,Miami,Silver,705.1038940014729,13,4.1,True,54,Unsatisfied,153,2023-12-16,Electronics,2,505.2721709584868,1010.5443419169736,Logitech MX Master 3S Mouse,382
154,Female,37,Houston,Bronze,473.7370019879745,7,3.4,False,23,Neutral,154,2023-10-02,Electronics,2,305.98435741641924,611.9687148328385,Logitech MX Master 3S Mouse,364
155,Female,31,New York,Gold,1212.578417123154,15,4.6,True,27,Satisfied,155,2023-05-17,Electronics,3,495.37551215621977,1486.1265364686592,Logitech MX Master 3S Mouse,171
156,Male,35,Los Angeles,Silver,885.0261545655118,12,4.3,False,13,Neutral,156,2023-11-25,Clothing,3,27.317593572163467,81.9527807164904,Nike Dri-FIT Legend T-Shirt,128
157,Female,41,Chicago,Bronze,467.6568483058318,9,3.6,True,39,Unsatisfied,157,2023-06-24,Electronics,3,535.0176175475818,1605.0528526427456,Apple MacBook Pro 14'' M2,89
158,Male,28,San Francisco,Gold,1524.9732234505018,21,4.9,False,10,Satisfied,158,2023-02-27,Electronics,1,300.81038182952005,300.81038182952005,Apple MacBook Pro 14'' M2,21
159,Male,32,Miami,Silver,721.2250068441153,10,3.8,True,33,Unsatisfied,159,2023-05-31,Clothing,3,54.23472838477655,162.70418515432965,Zara Pleated Midi Skirt,432
160,Female,36,Houston,Bronze,422.149823550464,8,3.1,False,19,Neutral,160,2023-08-11,Clothing,2,51.56915281458853,103.13830562917708,Levi's 511 Slim Fit Jeans,102
161,Female,30,New York,Gold,1106.1997486704788,16,4.5,True,20,Satisfied,161,2023-03-22,Beauty,1,501.62267306284383,501.62267306284383,Maybelline Lash Sensational Mascara,182
162,Male,33,Los Angeles,Silver,861.447164806632,13,4.2,False,14,Satisfied,162,2023-08-21,Clothing,2,27.75456526184083,55.50913052368166,Levi's 511 Slim Fit Jeans,184
163,Female,42,Chicago,Bronze,487.3985443722456,9,3.5,True,37,Unsatisfied,163,2023-01-02,Clothing,3,48.92242178449949,146.76726535349846,Nike Dri-FIT Legend T-Shirt,343
164,Male,29,San Francisco,Gold,1406.2263092440069,18,4.7,False,10,Satisfied,164,2023-05-15,Beauty,3,455.12292098593457,1365.3687629578037,Revlon Super Lustrous Lipstick,82
165,Male,26,Miami,Silver,691.041291043779,12,3.9,True,47,Unsatisfied,165,2023-09-14,Clothing,3,317.44069103089254,952.3220730926776,Zara Pleated Midi Skirt,313
166,Female,38,Houston,Bronze,463.86991428238514,8,3.2,False,24,Neutral,166,2023-04-02,Clothing,4,469.9553423628208,1879.8213694512835,Nike Dri-FIT Legend T-Shirt,34
167,Female,32,New York,Gold,1250.7712592446776,14,4.4,True,22,Satisfied,167,2023-09-17,Clothing,2,47.156653628198015,94.31330725639604,Nike Dri-FIT Legend T-Shirt,342
168,Male,34,Los Angeles,Silver,736.8505706644808,11,4.1,False,17,Neutral,168,2023-02-24,Clothing,1,302.5852207942592,302.5852207942592,Nike Dri-FIT Legend T-Shirt,74
169,Female,43,Chicago,Bronze,462.5175344420711,10,3.3,True,40,Unsatisfied,169,2023-11-17,Beauty,2,482.2857918819217,964.5715837638434,Neutrogena Hydro Boost Gel,47
170,Male,30,San Francisco,Gold,1521.8954652892871,20,4.8,False,12,Satisfied,170,2023-06-02,Clothing,2,23.922769547162037,47.84553909432407,Adidas Essentials Hoodie,469
171,Male,27,Miami,Silver,688.324665258122,13,4.0,True,53,Unsatisfied,171,2023-11-24,Clothing,3,288.6835669164665,866.0507007493994,Zara Pleated Midi Skirt,434
172,Female,37,Houston,Bronze,434.4986346065984,7,3.1,False,21,,172,2023-09-17,Beauty,2,23.943207658058657,47.88641531611732,L'Oréal Revitalift Serum 30ml,433
173,Female,31,New York,Gold,1211.0171695235372,15,4.5,True,26,Satisfied,173,2023-11-08,Electronics,3,27.81435896337061,83.44307689011184,Logitech MX Master 3S Mouse,489
174,Male,35,Los Angeles,Silver,839.5870641290221,12,4.3,False,12,Neutral,174,2023-04-12,Beauty,1,300.098557805659,300.098557805659,L'Oréal Revitalift Serum 30ml,188
175,Female,41,Chicago,Bronze,520.6348604652634,9,3.6,True,38,Unsatisfied,175,2023-03-20,Electronics,3,26.926968009798657,80.78090402939597,Apple MacBook Pro 14'' M2,191
176,Male,28,San Francisco,Gold,1392.510832319264,21,4.9,False,9,Satisfied,176,2023-07-11,Beauty,1,53.44399612025491,53.44399612025491,Revlon Super Lustrous Lipstick,213
177,Male,32,Miami,Silver,712.990276158374,10,3.8,True,32,Unsatisfied,177,2023-03-24,Beauty,2,50.0076105274064,100.0152210548128,L'Oréal Revitalift Serum 30ml,497
178,Female,36,Houston,Bronze,470.7940776575729,8,3.0,False,18,Neutral,178,2023-10-04,Clothing,1,30.788924461112572,30.788924461112572,Levi's 511 Slim Fit Jeans,300
179,Female,30,New York,Gold,1153.2400062715285,16,4.7,True,19,Satisfied,179,2023-09-29,Electronics,1,279.78644656144843,279.78644656144843,Apple MacBook Pro 14'' M2,70
180,Male,34,Los Angeles,Silver,865.3040485336762,11,4.0,False,15,Neutral,180,2023-01-01,Clothing,2,311.13505656092195,622.2701131218439,Levi's 511 Slim Fit Jeans,129
181,Female,43,Chicago,Bronze,484.1756515605992,10,3.3,True,39,Unsatisfied,181,2023-11-03,Electronics,4,272.47557611059415,1089.9023044423766,Samsung Galaxy S21 Ultra,377
182,Male,30,San Francisco,Gold,1435.89446494652,20,4.8,False,13,Satisfied,182,2023-06-15,Beauty,4,29.719224303007664,118.87689721203066,Revlon Super Lustrous Lipstick,258
183,Male,27,Miami,Silver,775.8910889918852,13,4.1,True,54,Unsatisfied,183,2023-09-08,Beauty,2,321.7361370019094,643.4722740038188,Revlon Super Lustrous Lipstick,79
184,Female,37,Houston,Bronze,412.5546968344709,7,3.4,False,23,Neutral,184,2023-01-10,Electronics,4,48.4695733115279,193.8782932461116,Apple MacBook Pro 14'' M2,449
185,Female,31,New York,Gold,1228.441865710469,15,4.6,True,27,Satisfied,185,2023-02-27,Clothing,1,27.47109385042928,27.47109385042928,Zara Pleated Midi Skirt,382
186,Male,35,Los Angeles,Silver,841.1417060328611,12,4.3,False,13,Neutral,186,2023-07-05,Clothing,3,45.79661162823636,137.3898348847091,Zara Pleated Midi Skirt,432
187,Female,41,Chicago,Bronze,520.5002447076987,9,3.6,True,39,Unsatisfied,187,2023-06-07,Clothing,1,54.34878309585669,54.34878309585669,Zara Pleated Midi Skirt,97
188,Male,28,San Francisco,Gold,1531.0884372063265,21,4.9,False,10,Satisfied,188,2023-05-03,Clothing,3,26.790425346625117,80.37127603987534,Nike Dri-FIT Legend T-Shirt,37
189,Male,32,Miami,Silver,629.0854782574111,10,3.8,True,33,Unsatisfied,189,2023-01-30,Beauty,1,52.24466817215562,52.24466817215562,Revlon Super Lustrous Lipstick,377
190,Female,36,Houston,Bronze,419.87067594817154,8,3.1,False,19,Neutral,190,2023-05-04,Beauty,2,30.84661759256156,61.69323518512312,Revlon Super Lustrous Lipstick,188
191,Female,30,New York,Gold,1104.5566427701444,16,4.5,True,20,Satisfied,191,2023-10-18,Beauty,1,26.68502495552969,26.68502495552969,Maybelline Lash Sensational Mascara,184
192,Male,33,Los Angeles,Silver,868.952679029321,13,4.2,False,14,Satisfied,192,2023-02-10,Beauty,2,47.891456960702726,95.78291392140544,Revlon Super Lustrous Lipstick,178
193,Female,42,Chicago,Bronze,482.1261409225701,9,3.5,True,37,Unsatisfied,193,2023-02-13,Beauty,2,522.1325007947828,1044.2650015895656,Neutrogena Hydro Boost Gel,351
194,Male,29,San Francisco,Gold,1381.5178807669297,18,4.7,False,10,Satisfied,194,2023-09-06,Clothing,4,46.592293434795465,186.36917373918183,Zara Pleated Midi Skirt,296
195,Male,26,Miami,Silver,701.4376311418098,12,3.9,True,47,Unsatisfied,195,2023-02-05,Clothing,1,29.22647938737988,29.22647938737988,Zara Pleated Midi Skirt,73
196,Female,38,Houston,Bronze,411.4970763802036,8,3.2,False,24,Neutral,196,2023-09-30,Clothing,2,292.32253782139264,584.6450756427853,Zara Pleated Midi Skirt,227
197,Female,32,New York,Gold,1159.1741061680584,14,4.4,True,22,Satisfied,197,2023-03-06,Clothing,3,45.35895191536525,136.07685574609576,Adidas Essentials Hoodie,273
198,Male,34,Los Angeles,Silver,800.8456322467109,11,4.1,False,17,Neutral,198,2023-03-07,Beauty,3,310.61391913484164,931.841757404525,L'Oréal Revitalift Serum 30ml,269
199,Female,43,Chicago,Bronze,521.4215723652005,10,3.3,True,40,Unsatisfied,199,2023-12-04,Beauty,3,511.2227400483877,1533.668220145163,Neutrogena Hydro Boost Gel,336
200,Male,30,San Francisco,Gold,1419.6561460067269,20,4.8,False,12,Satisfied,200,2023-09-01,Beauty,2,46.320697915113584,92.64139583022715,Neutrogena Hydro Boost Gel,300
201,Male,27,Miami,Silver,763.4929756604788,13,4.0,True,53,Unsatisfied,201,2023-10-09,Electronics,1,22.79005121326363,22.79005121326363,Samsung Galaxy S21 Ultra,229
202,Female,37,Houston,Bronze,391.3766221827729,7,3.1,False,21,Neutral,202,2023-03-26,Clothing,4,272.32849004256934,1089.3139601702774,Nike Dri-FIT Legend T-Shirt,173
203,Female,31,New York,Gold,1059.2292142402632,15,4.5,True,26,Satisfied,203,2023-05-16,Clothing,1,525.91551527263,525.91551527263,Adidas Essentials Hoodie,424
204,Male,35,Los Angeles,Silver,859.6955910275346,12,4.3,False,12,Neutral,204,2023-09-28,Beauty,1,24.75889839478135,24.75889839478135,L'Oréal Revitalift Serum 30ml,232
205,Female,41,Chicago,Bronze,459.9601456620784,9,3.6,True,38,Unsatisfied,205,2023-11-07,Clothing,1,23.9162329394062,23.9162329394062,Levi's 511 Slim Fit Jeans,308
206,Male,28,San Francisco,Gold,1413.9004845458956,21,4.9,False,9,Satisfied,206,2023-08-05,Clothing,1,24.818482841126283,24.818482841126283,Levi's 511 Slim Fit Jeans,208
207,Male,32,Miami,Silver,677.1219549493261,10,3.8,True,32,Unsatisfied,207,2023-04-19,Beauty,2,24.428774916388885,48.85754983277777,L'Oréal Revitalift Serum 30ml,226
208,Female,36,Houston,Bronze,436.7197759350628,8,3.0,False,18,Neutral,208,2023-10-04,Electronics,3,45.70772486167485,137.12317458502454,Samsung Galaxy S21 Ultra,338
209,Female,30,New York,Gold,1103.213086488309,16,4.7,True,19,Satisfied,209,2023-12-20,Electronics,4,52.08969171168917,208.35876684675668,Sony WH-1000XM5 Headphones,386
