Causas (lista reducida),Sexo,Tamaño de municipio y capital de residencia,Edad,Total
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,3
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,1
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,1
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,3
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,6
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,17
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,17
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,17
001 Enfermedades infecciosas intestinales,Hombres,Municipio menor o igual a 10.000 habitantes,De 95 años y más,11
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,1
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,3
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,5
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,5
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,7
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,1
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,2
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,2
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,3
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,1
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,10
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,5
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,2
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,2
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,1
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,3
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,1
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,2
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,3
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,5
001 Enfermedades infecciosas intestinales,Hombres,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 55 a 59 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 60 a 64 años,0
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 65 a 69 años,1
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 70 a 74 años,1
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 75 a 79 años,3
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 80 a 84 años,3
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 85 a 89 años,6
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 90 a 94 años,2
001 Enfermedades infecciosas intestinales,Hombres,Municipio mayor de 100.000 habitantes,De 95 años y más,4
001 Enfermedades infecciosas intestinales,Hombres,Capital,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 5 a 9 años,1
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 55 a 59 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 60 a 64 años,0
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 65 a 69 años,4
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 70 a 74 años,8
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 75 a 79 años,5
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 80 a 84 años,8
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 85 a 89 años,17
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 90 a 94 años,19
001 Enfermedades infecciosas intestinales,Hombres,Capital,De 95 años y más,8
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 55 a 59 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 60 a 64 años,1
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 65 a 69 años,1
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 70 a 74 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 75 a 79 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 80 a 84 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 85 a 89 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 90 a 94 años,0
001 Enfermedades infecciosas intestinales,Hombres,Extranjeros,De 95 años y más,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,1
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,2
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,3
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,1
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,9
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,18
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,31
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,33
001 Enfermedades infecciosas intestinales,Mujeres,Municipio menor o igual a 10.000 habitantes,De 95 años y más,13
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,1
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,2
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,4
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,7
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,6
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,11
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,2
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,1
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,1
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,2
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,3
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,7
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,17
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,11
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,7
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,1
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,3
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,5
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,3
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,11
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,12
001 Enfermedades infecciosas intestinales,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,6
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,Menores de 1 año,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 50 a 54 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 55 a 59 años,1
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 60 a 64 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 65 a 69 años,2
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 70 a 74 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 75 a 79 años,2
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 80 a 84 años,3
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 85 a 89 años,7
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 90 a 94 años,9
001 Enfermedades infecciosas intestinales,Mujeres,Municipio mayor de 100.000 habitantes,De 95 años y más,6
001 Enfermedades infecciosas intestinales,Mujeres,Capital,Menores de 1 año,1
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 1 a 4 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 5 a 9 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 10 a 14 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 15 a 19 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 20 a 24 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 25 a 29 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 30 a 34 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 35 a 39 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 40 a 44 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 45 a 49 años,0
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 50 a 54 años,2
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 55 a 59 años,1
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 60 a 64 años,2
001 Enfermedades infecciosas intestinales,Mujeres,Capital,De 65 a 69 años,1
